InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
537840,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,12/8/2010 15:03,8.5,13531.0,United Kingdom
551035,22721,SET OF 3 CAKE TINS SKETCHBOOK,3,4/26/2011 11:34,4.95,15065.0,United Kingdom
531863,20677,PINK POLKADOT BOWL,2,11/10/2010 10:50,1.25,13671.0,United Kingdom
516963,21213,PACK OF 72 SKULL CAKE CASES,24,7/26/2010 9:07,0.55,13001.0,United Kingdom
516168,20829,GLITTER HANGING BUTTERFLY STRING,4,7/18/2010 13:22,2.1,15547.0,United Kingdom
523418,22468,BABUSHKA LIGHTS STRING OF 10,6,9/22/2010 9:23,5.95,17850.0,United Kingdom
508522,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,5/17/2010 10:14,1.65,15673.0,United Kingdom
519558,84676,BATH DUCK WATERING CAN,4,8/18/2010 11:16,2.95,14057.0,United Kingdom
495404,20750, RED/WHITE DOT MINI CASES,2,1/25/2010 9:48,7.95,14439.0,Greece
572964,22361,GLASS JAR DAISY FRESH COTTON WOOL,6,10/27/2011 10:41,2.95,12630.0,Finland
549679,22773,GREEN DRAWER KNOB ACRYLIC EDWARDIAN,12,4/11/2011 12:59,1.25,16407.0,United Kingdom
526272,21877,HOME SWEET HOME MUG,12,10/11/2010 11:32,1.25,16303.0,United Kingdom
540372,84536B,FAIRY CAKES NOTEBOOK A7 SIZE,32,1/6/2011 16:41,0.42,13081.0,United Kingdom
505716,22045,SPACEBOY GIFT WRAP,50,4/25/2010 13:18,0.42,18091.0,United Kingdom
540953,84884A,ANT WHITE WIRE HEART SPIRAL,1,1/12/2011 13:16,3.95,14587.0,United Kingdom
540538,22358,KINGS CHOICE TEA CADDY ,1,1/9/2011 14:36,2.95,17841.0,United Kingdom
524185,21791,VINTAGE HEADS AND TAILS CARD GAME ,24,9/28/2010 9:12,1.25,13139.0,United Kingdom
537852,22156,HEART DECORATION WITH PEARLS ,36,12/8/2010 15:56,0.85,17340.0,United Kingdom
490387,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,12,12/5/2009 14:59,2.1,17850.0,United Kingdom
563194,22844,VINTAGE CREAM DOG FOOD CONTAINER,2,8/12/2011 16:36,8.5,17858.0,United Kingdom
562528,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,8/5/2011 13:52,4.95,12610.0,Italy
505075,82494L,WOODEN FRAME ANTIQUE WHITE ,12,4/20/2010 8:44,2.55,17850.0,United Kingdom
575959,22632,HAND WARMER RED RETROSPOT,3,11/13/2011 12:27,2.1,14547.0,United Kingdom
532062,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,11/10/2010 14:44,1.25,17288.0,United Kingdom
553228,23284,DOORMAT KEEP CALM AND COME IN,2,5/16/2011 10:48,7.95,16496.0,United Kingdom
564300,21577,SAVE THE PLANET COTTON TOTE BAG,3,8/24/2011 11:31,2.25,16723.0,United Kingdom
497036,20675,BLUE SPOTTY BOWL,8,2/5/2010 14:18,1.25,15738.0,United Kingdom
537627,22178,VICTORIAN GLASS HANGING T-LIGHT,96,12/7/2010 14:58,1.06,14739.0,United Kingdom
577106,21059,PARTY INVITES DINOSAURS,2,11/17/2011 17:18,0.85,14456.0,United Kingdom
497227,20685,DOOR MAT RED SPOT,10,2/7/2010 15:57,6.35,13798.0,United Kingdom
513762,21039,RED SPOTTY SHOPPING BAG,18,6/28/2010 12:58,2.55,12451.0,Switzerland
578233,20726,LUNCH BAG WOODLAND,10,11/23/2011 12:20,1.65,14049.0,United Kingdom
497684,37422,WHITE WITH BLACK CATS BOWL,12,2/11/2010 15:02,0.85,14401.0,United Kingdom
549125,22267,EASTER DECORATION EGG BUNNY ,3,4/6/2011 14:13,1.25,14964.0,United Kingdom
544190,85129C,BEADED CRYSTAL HEART BLUE SMALL,12,2/16/2011 16:56,1.25,13089.0,United Kingdom
536021,22348,TEA BAG PLATE RED RETROSPOT,12,11/29/2010 15:53,0.85,14329.0,United Kingdom
517737,84986B,SET OF 36 SILVER PAPER DOILIES,6,8/1/2010 14:25,1.45,13766.0,United Kingdom
554329,22698,PINK REGENCY TEACUP AND SAUCER,6,5/23/2011 16:52,2.95,15796.0,United Kingdom
544777,21671,RED SPOT CERAMIC DRAWER KNOB,96,2/23/2011 12:00,1.06,15311.0,United Kingdom
526483,21071,VINTAGE BILLBOARD DRINK ME MUG,2,10/11/2010 17:29,1.25,16231.0,United Kingdom
537794,21479,WHITE SKULL HOT WATER BOTTLE ,3,12/8/2010 13:01,3.75,16713.0,United Kingdom
539659,71459,HANGING JAM JAR T-LIGHT HOLDER,24,12/21/2010 9:47,0.85,15034.0,United Kingdom
570593,22340,NOEL GARLAND PAINTED ZINC ,24,10/11/2011 11:38,0.39,18180.0,United Kingdom
570266,23411, TRELLIS COAT RACK,24,10/10/2011 10:10,4.15,15125.0,United Kingdom
541946,22919,HERB MARKER MINT,12,1/24/2011 11:50,0.65,17591.0,United Kingdom
549304,22757,LARGE RED BABUSHKA NOTEBOOK ,12,4/8/2011 8:39,1.25,16133.0,United Kingdom
529320,22672,FRENCH BATHROOM SIGN BLUE METAL,12,10/27/2010 13:59,1.65,14400.0,United Kingdom
556575,22668,PINK BABY BUNTING,2,6/13/2011 13:44,2.95,17027.0,United Kingdom
522987,21824,PAINTED METAL STAR WITH HOLLY BELLS,24,9/19/2010 14:51,1.45,17625.0,United Kingdom
578278,22211,WOOD STAMP SET FLOWERS,10,11/23/2011 13:51,0.83,12748.0,United Kingdom
564308,21084,SET/6 COLLAGE PAPER CUPS,24,8/24/2011 12:36,0.19,13901.0,United Kingdom
562166,22631,CIRCUS PARADE LUNCH BOX ,12,8/3/2011 12:10,1.95,13209.0,United Kingdom
577252,22603,CHRISTMAS RETROSPOT TREE WOOD,2,11/18/2011 12:22,0.85,18034.0,United Kingdom
556682,85017B,ENVELOPE 50 BLOSSOM IMAGES,12,6/14/2011 9:42,0.85,15358.0,United Kingdom
512950,22612,TEA COSY VINTAGE UNION JACK,4,6/21/2010 9:26,3.75,17593.0,United Kingdom
552724,22284,HEN HOUSE DECORATION,12,5/11/2011 10:29,1.65,13418.0,United Kingdom
571441,84375,SET OF 20 KIDS COOKIE CUTTERS,2,10/17/2011 13:31,4.13,14096.0,United Kingdom
509743,22431,WATERING CAN BLUE ELEPHANT,1,5/25/2010 13:21,1.95,17841.0,United Kingdom
526709,85123A,WHITE HANGING HEART T-LIGHT HOLDER,18,10/12/2010 16:29,2.95,15129.0,United Kingdom
515927,22273,FELTCRAFT DOLL MOLLY,6,7/15/2010 14:32,2.95,14420.0,United Kingdom
521340,22424,ENAMEL BREAD BIN CREAM,1,9/3/2010 13:06,12.75,16235.0,United Kingdom
532137,21809,CHRISTMAS HANGING TREE WITH BELL,12,11/11/2010 11:14,1.25,14922.0,United Kingdom
495957,21356,TOAST ITS - FAIRY FLOWER,12,1/28/2010 9:27,1.25,17695.0,United Kingdom
537241,22637,PIGGY BANK RETROSPOT ,8,12/6/2010 10:18,2.55,14293.0,United Kingdom
568868,22865,HAND WARMER OWL DESIGN,12,9/29/2011 12:00,2.1,12957.0,United Kingdom
536787,71053,WHITE METAL LANTERN,6,12/2/2010 15:24,3.39,17850.0,United Kingdom
522098,22139,RETRO SPOT TEA SET CERAMIC 11 PC ,6,9/12/2010 13:51,4.95,16320.0,Unspecified
581405,21446,12 RED ROSE PEG PLACE SETTINGS,2,12/8/2011 13:50,1.25,13521.0,United Kingdom
519584,20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,6,8/18/2010 13:51,2.55,13719.0,United Kingdom
526042,21967,PACK OF 12 SKULL TISSUES,24,10/8/2010 11:49,0.29,17864.0,United Kingdom
518787,22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,4,8/12/2010 8:54,6.75,13089.0,United Kingdom
499991,84469,ROSE DES PADDED FLOOR CUSHION,13,3/3/2010 16:37,2.95,14156.0,EIRE
567424,20983,12 PENCILS TALL TUBE RED RETROSPOT,5,9/20/2011 11:16,0.85,16369.0,United Kingdom
559557,22913,RED COAT RACK PARIS FASHION,3,7/11/2011 10:33,4.95,17444.0,Canada
494511,21832,CHOCOLATE CALCULATOR,12,1/15/2010 9:04,1.65,12431.0,Belgium
571562,23559,WOODLAND BUNNIES LOLLY MAKERS,12,10/18/2011 10:04,2.08,14156.0,EIRE
564630,22571,ROCKING HORSE RED CHRISTMAS ,12,8/26/2011 11:53,0.85,13644.0,United Kingdom
565149,20992,JAZZ HEARTS PURSE NOTEBOOK,24,9/1/2011 14:13,0.39,14414.0,United Kingdom
491681,21647,ASSORTED TUTTI FRUTTI LARGE PURSE,12,12/13/2009 12:31,2.1,15751.0,United Kingdom
527971,21484,CHICK GREY HOT WATER BOTTLE,4,10/20/2010 10:09,3.45,13373.0,United Kingdom
510733,20774,GREEN FERN NOTEBOOK,6,6/3/2010 11:12,1.65,15502.0,United Kingdom
494866,16169N,WRAP BLUE RUSSIAN FOLKART,25,1/19/2010 11:20,0.42,16253.0,United Kingdom
503332,35004C,SET OF 3 COLOURED  FLYING DUCKS,3,3/31/2010 12:19,5.45,13802.0,United Kingdom
577603,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,11/21/2011 8:40,3.75,15500.0,United Kingdom
572663,23213,STAR WREATH DECORATION WITH BELL,4,10/25/2011 12:54,1.25,12748.0,United Kingdom
512797,22077,6 RIBBONS RUSTIC CHARM,12,6/18/2010 10:29,1.65,14895.0,United Kingdom
569470,22561,WOODEN SCHOOL COLOURING SET,2,10/4/2011 12:25,1.65,17673.0,United Kingdom
523972,21326,AGED GLASS SILVER T-LIGHT HOLDER,4,9/26/2010 13:55,0.65,15967.0,United Kingdom
581482,22485,SET OF 2 WOODEN MARKET CRATES,12,12/9/2011 9:08,10.95,17490.0,United Kingdom
572242,23313,VINTAGE CHRISTMAS BUNTING,5,10/21/2011 15:36,4.95,15677.0,United Kingdom
510056,22584,PACK OF 6 PANNETONE GIFT BOXES,12,5/27/2010 10:03,2.55,15278.0,United Kingdom
509155,22090,PAPER BUNTING RETRO SPOTS,8,5/20/2010 13:18,2.95,17758.0,United Kingdom
491703,20977,36 PENCILS TUBE WOODLAND,1,12/13/2009 14:01,1.25,14525.0,United Kingdom
516116,21100,CHARLIE AND LOLA CHARLOTTE BAG,6,7/16/2010 14:23,1.65,15452.0,United Kingdom
508040,84932C,SMALL ORIENTAL BLUE FOLDING STOOL,8,5/12/2010 12:20,1.95,17508.0,Greece
564093,20847,ZINC HEART LATTICE CHARGER LARGE,4,8/23/2011 10:29,3.75,14930.0,Channel Islands
543250,22808,SET OF 6 T-LIGHTS EASTER CHICKS,6,2/4/2011 14:46,2.95,13911.0,United Kingdom
566442,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,24,9/12/2011 15:29,1.25,14732.0,United Kingdom
525075,20685,DOORMAT RED RETROSPOT,2,10/3/2010 15:24,7.95,16782.0,United Kingdom
517042,22379,RECYCLING BAG RETROSPOT ,3,7/26/2010 11:46,2.1,13069.0,United Kingdom
534701,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,11/23/2010 16:08,6.45,15808.0,United Kingdom
580289,21166,COOK WITH WINE METAL SIGN ,12,12/2/2011 13:32,2.08,15856.0,United Kingdom
521653,20719,WOODLAND CHARLOTTE BAG,5,9/7/2010 13:52,0.85,13571.0,United Kingdom
506107,21692,SILVER LATTICE VANILLA CANDLE POT,2,4/27/2010 13:33,3.75,16354.0,United Kingdom
500025,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,3/4/2010 11:11,1.95,15950.0,United Kingdom
518008,21186,WHITE DOVE HONEYCOMB PAPER GARLAND,24,8/4/2010 9:39,1.65,14225.0,United Kingdom
559607,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,7/11/2011 11:39,4.15,12681.0,France
527316,22750,FELTCRAFT PRINCESS LOLA DOLL,4,10/15/2010 14:50,3.75,13655.0,United Kingdom
522410,22138,BAKING SET 9 PIECE RETROSPOT ,9,9/14/2010 11:36,4.95,13555.0,United Kingdom
508635,22130,PARTY CONE CHRISTMAS DECORATION ,6,5/17/2010 14:36,0.85,13719.0,United Kingdom
544189,48138,DOORMAT UNION FLAG,2,2/16/2011 16:40,7.95,15867.0,United Kingdom
537216,71477,COLOUR GLASS. STAR T-LIGHT HOLDER,24,12/5/2010 15:40,2.75,15502.0,United Kingdom
493671,84991,60 TEATIME FAIRY CAKE CASES,24,1/5/2010 12:25,0.55,13338.0,United Kingdom
499285,85188A,GREEN METAL SWINGING BUNNY,4,2/25/2010 19:08,0.85,17207.0,United Kingdom
514064,84212,"ASSORTED FLOWER COLOUR ""LEIS""",12,6/30/2010 11:57,0.65,14398.0,United Kingdom
569766,84692,BOX OF 24 COCKTAIL PARASOLS,25,10/6/2011 11:24,0.42,14849.0,United Kingdom
527247,85099B,JUMBO BAG RED RETROSPOT,10,10/15/2010 12:22,1.95,15957.0,United Kingdom
562807,21244,BLUE POLKADOT PLATE ,8,8/9/2011 14:57,1.69,16053.0,United Kingdom
498055,85197,SET OF 12 MINI BUNNIES IN A BUCKET,1,2/16/2010 12:11,2.1,14669.0,United Kingdom
515165,21272,SALLE DE BAIN HOOK,4,7/8/2010 16:08,1.25,13564.0,United Kingdom
503994,22379,RECYCLING BAG RETROSPOT ,5,4/9/2010 11:03,2.1,16944.0,United Kingdom
491653,21786,RAIN HAT WITH RED SPOTS,24,12/13/2009 10:50,0.42,18077.0,United Kingdom
513952,22606,WOODEN SKITTLES GARDEN SET,1,6/29/2010 14:11,15.95,14049.0,United Kingdom
542226,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,2,1/26/2011 13:20,3.75,17075.0,United Kingdom
495028,85231L,LAVENDER SCENTED SET/9 T-LIGHTS,6,1/20/2010 13:59,0.85,14595.0,United Kingdom
526226,85132A,CHARLIE + LOLA BISCUITS TINS,12,10/10/2010 15:07,1.95,15785.0,United Kingdom
541509,22722,SET OF 6 SPICE TINS PANTRY DESIGN,1,1/18/2011 16:31,3.95,13263.0,United Kingdom
576864,22382,LUNCH BAG SPACEBOY DESIGN ,1,11/16/2011 16:06,1.65,12748.0,United Kingdom
506070,21531,RED RETROSPOT SUGAR JAM BOWL,6,4/27/2010 11:54,2.55,17139.0,United Kingdom
496459,21193,WHITE HONEYCOMB PAPER FAN ,2,2/1/2010 14:30,2.1,17361.0,United Kingdom
490737,21335,LIBRARY LAMP,1,12/7/2009 17:18,21.95,17270.0,United Kingdom
523989,21973,SET OF 36 MUSHROOM PAPER DOILIES,12,9/26/2010 14:15,1.45,14105.0,United Kingdom
536425,22508,DOORSTOP RETROSPOT HEART,8,12/1/2010 12:08,3.75,13758.0,United Kingdom
529796,22739,RIBBON REEL CHRISTMAS SOCK BAUBLE,5,10/29/2010 17:17,1.65,13421.0,United Kingdom
560018,21713,CITRONELLA CANDLE FLOWERPOT,2,7/14/2011 12:52,2.1,15987.0,United Kingdom
552247,21418,STARFISH SOAP DISH,1,5/6/2011 19:48,2.55,12748.0,United Kingdom
578707,84509A,SET OF 4 ENGLISH ROSE PLACEMATS,2,11/25/2011 11:20,3.75,17870.0,United Kingdom
542143,20685,DOORMAT RED RETROSPOT,20,1/26/2011 9:23,6.75,15061.0,United Kingdom
564856,22377,BOTTLE BAG RETROSPOT ,5,8/31/2011 9:11,2.1,12477.0,Germany
503712,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,16,4/6/2010 14:30,0.65,13089.0,United Kingdom
578518,84971S,SMALL HEART FLOWERS HOOK ,3,11/24/2011 13:54,0.85,14606.0,United Kingdom
538646,84879,ASSORTED COLOUR BIRD ORNAMENT,16,12/13/2010 14:55,1.69,17293.0,United Kingdom
546569,22979,PANTRY WASHING UP BRUSH,24,3/15/2011 10:53,1.45,14016.0,EIRE
545683,22832,BROCANTE SHELF WITH HOOKS,2,3/6/2011 11:50,10.75,14903.0,United Kingdom
570293,22571,ROCKING HORSE RED CHRISTMAS ,12,10/10/2011 12:00,0.85,14128.0,United Kingdom
512585,85049C,ROMANTIC PINKS RIBBONS ,2,6/16/2010 15:27,1.25,15867.0,United Kingdom
576215,23581,JUMBO BAG PAISLEY PARK,10,11/14/2011 12:55,2.08,17652.0,United Kingdom
537890,22931,BAKING MOULD HEART WHITE CHOCOLATE,6,12/9/2010 10:04,2.55,15358.0,United Kingdom
563685,21429,RED GINGHAM ROSE JEWELLERY BOX,16,8/18/2011 12:26,1.95,14911.0,EIRE
538145,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,12/9/2010 16:08,2.95,15211.0,United Kingdom
516315,20983,12 PENCILS TALL TUBE RED SPOTTY,24,7/19/2010 14:41,0.85,13408.0,United Kingdom
526845,21243,PINK  POLKADOT PLATE ,96,10/13/2010 12:18,1.45,17511.0,United Kingdom
563706,21790,VINTAGE SNAP CARDS,12,8/18/2011 14:48,0.85,14189.0,United Kingdom
578262,22355,CHARLOTTE BAG SUKI DESIGN,2,11/23/2011 13:27,0.85,18283.0,United Kingdom
516588,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,7/21/2010 13:38,2.95,17663.0,United Kingdom
557620,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,6/21/2011 13:58,2.1,14408.0,United Kingdom
536623,22037,ROBOT BIRTHDAY CARD,12,12/2/2010 10:39,0.42,15601.0,United Kingdom
515406,85099C,JUMBO  BAG BAROQUE BLACK WHITE,2,7/12/2010 11:59,1.95,14159.0,United Kingdom
512060,21088,SET/6 FRUIT SALAD PAPER CUPS,2,6/13/2010 11:05,0.65,16021.0,United Kingdom
493956,22083,PAPER CHAIN KIT RETRO SPOT,6,1/8/2010 14:16,2.95,15465.0,United Kingdom
516152,22082,RIBBON REEL STRIPES DESIGN ,10,7/18/2010 11:31,1.65,16344.0,United Kingdom
523321,22908,PACK OF 20 NAPKINS RED APPLES,12,9/21/2010 13:40,0.85,17046.0,United Kingdom
515305,21240,BLUE  SPOTTY CUP,8,7/9/2010 15:48,0.85,14911.0,EIRE
525856,21154,RED RETROSPOT OVEN GLOVE ,3,10/7/2010 13:05,1.25,13569.0,United Kingdom
554708,22427,ENAMEL FLOWER JUG CREAM,3,5/26/2011 10:25,5.95,16449.0,United Kingdom
554112,15036,ASSORTED COLOURS SILK FAN,12,5/22/2011 14:44,0.83,17611.0,United Kingdom
562374,23171,REGENCY TEA PLATE GREEN ,48,8/4/2011 14:40,1.45,14911.0,EIRE
580727,82551,LAUNDRY 15C METAL SIGN,4,12/5/2011 17:17,2.46,14096.0,United Kingdom
507403,82551,LAUNDRY 15C METAL SIGN,1,5/9/2010 13:41,1.25,14606.0,United Kingdom
535576,21121,SET/10 RED POLKADOT PARTY CANDLES,24,11/26/2010 15:37,1.25,12865.0,Austria
506947,47556B,TEA TIME TEA TOWELS ,2,5/5/2010 11:16,2.95,17377.0,United Kingdom
575959,22187,GREEN CHRISTMAS TREE CARD HOLDER,12,11/13/2011 12:27,1.95,14547.0,United Kingdom
537137,22348,TEA BAG PLATE RED RETROSPOT,10,12/5/2010 12:43,0.85,16327.0,United Kingdom
511434,84247H,PACK/12 DECOUPAGE CARD,1,6/8/2010 11:50,2.95,17201.0,United Kingdom
496987,21161,KEEP OUT BOYS DOOR HANGER ,24,2/5/2010 11:21,1.25,14607.0,United Kingdom
496651,47559B,TEA TIME OVEN GLOVE,3,2/3/2010 12:21,1.25,13553.0,United Kingdom
578531,21034,REX CASH+CARRY JUMBO SHOPPER,4,11/24/2011 14:40,0.95,17364.0,United Kingdom
511437,22446,PIN CUSHION RUSSIAN DOLL PINK,2,6/8/2010 12:02,3.35,17190.0,United Kingdom
501129,22261,FELT EGG COSY WHITE RABBIT ,4,3/12/2010 16:18,0.85,17754.0,United Kingdom
574660,23089,GLASS BON BON JAR,1,11/6/2011 11:55,1.95,15407.0,United Kingdom
508654,22195,LARGE HEART MEASURING SPOONS,12,5/17/2010 15:54,1.65,15296.0,United Kingdom
566821,23312,VINTAGE CHRISTMAS GIFT SACK,4,9/15/2011 11:33,4.15,14227.0,United Kingdom
536623,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,24,12/2/2010 10:39,0.95,15601.0,United Kingdom
555728,22088,PAPER BUNTING COLOURED LACE,3,6/6/2011 16:41,2.95,17252.0,United Kingdom
526422,84991,60 TEATIME FAIRY CAKE CASES,1,10/11/2010 14:59,0.55,16330.0,United Kingdom
513305,22491,PACK OF 12 COLOURED PENCILS,12,6/23/2010 14:34,0.85,15248.0,United Kingdom
578036,22614,PACK OF 12 SPACEBOY TISSUES,3,11/22/2011 14:04,0.39,16474.0,United Kingdom
517106,20975,12 PENCILS SMALL TUBE RED SPOTTY,5,7/26/2010 15:17,0.65,12867.0,United Kingdom
578620,22536,MAGIC DRAWING SLATE PURDEY,1,11/24/2011 15:21,0.42,17247.0,United Kingdom
514940,20718,RED SPOTTY SHOPPER BAG,2,7/7/2010 11:31,1.25,16883.0,United Kingdom
537888,10135,COLOURING PENCILS BROWN TUBE,10,12/9/2010 10:04,1.25,15358.0,United Kingdom
505990,22048,BIRTHDAY BANQUET GIFT WRAP,75,4/27/2010 10:11,0.42,17966.0,United Kingdom
560271,21733,RED HANGING HEART T-LIGHT HOLDER,4,7/17/2011 14:51,2.95,16474.0,United Kingdom
569005,22660,DOORMAT I LOVE LONDON,2,9/29/2011 18:30,8.25,16268.0,United Kingdom
541510,21651,HANGING GLASS ETCHED TEALIGHT,4,1/18/2011 16:39,1.65,14428.0,United Kingdom
526892,22383,LUNCH BAG SUKI  DESIGN ,10,10/13/2010 14:46,1.65,13665.0,United Kingdom
522792,22496,SET OF 2 ROUND TINS DUTCH CHEESE,12,9/16/2010 14:52,2.95,17706.0,United Kingdom
561968,15058C,ICE CREAM DESIGN GARDEN PARASOL,2,8/1/2011 13:29,7.95,16332.0,United Kingdom
512564,21918,SET 12 KIDS COLOUR  CHALK STICKS,9,6/16/2010 14:34,0.42,14375.0,United Kingdom
562101,23180,MUM'S KITCHEN CLOCK,4,8/2/2011 14:04,4.95,13850.0,United Kingdom
566275,21314,SMALL GLASS HEART TRINKET POT,4,9/11/2011 13:58,2.1,16549.0,United Kingdom
578009,23096,PETIT TRAY CHIC,3,11/22/2011 12:48,1.65,14467.0,United Kingdom
560891,22138,BAKING SET 9 PIECE RETROSPOT ,3,7/21/2011 17:02,4.95,15106.0,United Kingdom
490905,79323LP,LIGHT PINK CHERRY LIGHTS,1,12/8/2009 13:08,6.75,16940.0,United Kingdom
560444,21466,RED FLOWER CROCHET FOOD COVER,3,7/18/2011 17:15,3.75,13764.0,United Kingdom
527017,21028,NINJA RABBIT BLACK,10,10/14/2010 11:43,1.25,14696.0,United Kingdom
507667,22529,MAGIC DRAWING SLATE GO TO THE FAIR ,5,5/10/2010 17:21,0.42,12867.0,United Kingdom
495310,20725,LUNCH BAG RED SPOTTY,10,1/22/2010 14:17,1.65,12531.0,Germany
524879,21485,RETROSPOT HEART HOT WATER BOTTLE,3,10/1/2010 10:45,4.95,16101.0,United Kingdom
540176,20725,LUNCH BAG RED RETROSPOT,100,1/5/2011 12:40,1.45,17511.0,United Kingdom
509621,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,5/25/2010 9:51,3.75,15321.0,United Kingdom
527428,22227,HANGING HEART MIRROR DECORATION ,10,10/17/2010 16:17,0.65,16283.0,United Kingdom
553351,21714,CITRONELLA CANDLE GARDEN POT,2,5/16/2011 13:35,1.25,18118.0,United Kingdom
517863,21164,HOME SWEET HOME METAL SIGN ,6,8/2/2010 14:16,2.95,16227.0,United Kingdom
557278,22667,RECIPE BOX RETROSPOT ,6,6/19/2011 12:08,2.95,13089.0,United Kingdom
574481,23494,VINTAGE DOILY DELUXE SEWING KIT ,1,11/4/2011 12:45,5.95,18022.0,United Kingdom
568212,90143,SILVER BRACELET W PASTEL FLOWER,1,9/25/2011 16:05,7.5,15154.0,United Kingdom
503870,37446,MINI CAKE STAND WITH HANGING CAKES,2,4/8/2010 11:33,1.45,12835.0,United Kingdom
560853,22041,"RECORD FRAME 7"" SINGLE SIZE ",1,7/21/2011 12:33,2.55,15311.0,United Kingdom
543812,85049A,TRADITIONAL CHRISTMAS RIBBONS,1,2/13/2011 14:40,1.25,17472.0,United Kingdom
567482,15056N,EDWARDIAN PARASOL NATURAL,1,9/20/2011 13:42,5.95,16464.0,United Kingdom
517046,21576,LETS GO SHOPPING COTTON TOTE BAG,6,7/26/2010 11:58,2.25,18245.0,United Kingdom
535421,22837,HOT WATER BOTTLE BABUSHKA ,1,11/26/2010 11:50,4.65,13555.0,United Kingdom
517017,21524,DOORMAT SPOTTY HOME SWEET HOME,2,7/26/2010 11:34,7.49,13004.0,United Kingdom
502427,22147,FELTCRAFT BUTTERFLY HEARTS,2,3/24/2010 12:33,1.45,17019.0,United Kingdom
492804,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,1,12/20/2009 12:10,2.1,15456.0,United Kingdom
510091,21407,BROWN CHECK CAT DOORSTOP ,3,5/27/2010 11:28,4.25,13874.0,United Kingdom
525448,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,10/5/2010 14:05,2.95,16938.0,United Kingdom
537254,84029E,RED WOOLLY HOTTIE WHITE HEART.,2,12/6/2010 11:01,3.75,15898.0,United Kingdom
581402,23335,EGG FRYING PAN IVORY ,4,12/8/2011 13:45,2.08,14653.0,United Kingdom
574741,84978,HANGING HEART JAR T-LIGHT HOLDER,6,11/6/2011 16:13,1.25,15993.0,United Kingdom
571221,23294,SET OF 6 SNACK LOAF BAKING CASES,5,10/14/2011 13:35,0.83,16416.0,United Kingdom
494904,21935,SUKI  SHOULDER BAG,10,1/19/2010 15:34,1.65,13315.0,United Kingdom
530809,47566,PARTY BUNTING,2,11/4/2010 13:02,4.65,13772.0,United Kingdom
549185,22722,SET OF 6 SPICE TINS PANTRY DESIGN,8,4/7/2011 9:35,3.95,18272.0,United Kingdom
531820,22459,CAST IRON HOOK GARDEN TROWEL,8,11/9/2010 17:14,2.55,17374.0,United Kingdom
508383,84510F,SET OF 4 NEW ENGLAND COASTERS ,2,5/14/2010 14:18,1.25,15311.0,United Kingdom
519917,16033,MINI HIGHLIGHTER PENS,120,8/22/2010 14:31,0.12,15555.0,United Kingdom
554132,21242,RED RETROSPOT PLATE ,8,5/23/2011 9:43,1.69,12360.0,Austria
511074,21898,POTTING SHED ROSE CANDLE,3,6/6/2010 13:45,2.95,18137.0,United Kingdom
543107,22606,WOODEN SKITTLES GARDEN SET,2,2/3/2011 12:27,15.95,13800.0,United Kingdom
531351,22865,HAND WARMER OWL DESIGN,2,11/7/2010 13:35,2.1,14203.0,United Kingdom
493759,84659A,WHITE TRAVEL ALARM CLOCK,2,1/6/2010 13:56,2.55,17965.0,United Kingdom
569521,23080,RED METAL BOX TOP SECRET,1,10/4/2011 14:33,8.25,16474.0,United Kingdom
491983,85066,CREAM SWEETHEART MINI CHEST,2,12/15/2009 9:42,12.75,16554.0,United Kingdom
574103,23348,CHILDRENS TOY COOKING UTENSIL SET,6,11/3/2011 10:30,2.08,13636.0,United Kingdom
536053,22035,VINTAGE CARAVAN GREETING CARD ,12,11/30/2010 9:50,0.42,15392.0,United Kingdom
553664,48187,DOORMAT NEW ENGLAND,1,5/18/2011 12:15,7.95,16906.0,United Kingdom
515905,21791,VINTAGE HEADS AND TAILS CARD GAME ,1,7/15/2010 12:50,1.25,17783.0,United Kingdom
502749,22047,EMPIRE GIFT WRAP,25,3/26/2010 13:08,0.42,18245.0,United Kingdom
525919,21218,RED SPOTTY BISCUIT TIN,1,10/7/2010 16:28,3.75,13280.0,United Kingdom
